id,museum,name,inventory,size,details,era,technique,category,image_url,author,number_of_volume,engraved_or_handcopied
11430,上海博物馆,唐寅 行书诗轴,,,,明,,书法,,,,
11431,上海博物馆,沈周 行书诗轴,,,,明,,书法,,,,
11432,上海博物馆,邢侗 草书轴,,,,明,,书法,,,,
11433,上海博物馆,蒲华 荷花图轴,,,,清,,绘画,,,,
11434,上海博物馆,李因 芙蓉水禽图轴,,,,清,,绘画,,,,
11435,上海博物馆,朱拱通 行书送别诗轴,,,,明,,书法,,,,
11436,上海博物馆,沈士充 山水图轴,,,,明,,绘画,,,,
11437,上海博物馆,顾时 白描观音像图轴,,,,明,,绘画,,,,
11438,上海博物馆,刘彦冲 听雨僧庐图轴,,,,清,,绘画,,,,
11439,上海博物馆,恽源濬 石榴图轴,,,,清,,绘画,,,,
11440,上海博物馆,蔡叶德 行书诗轴,,,,清,,书法,,,,
11441,上海博物馆,胡皋 溪山返舟图轴,,,,明,,绘画,,,,
11442,上海博物馆,陈藩 风雨归舟图轴,,,,清,,绘画,,,,
11443,上海博物馆,项德新 花卉图轴,,,,清,,绘画,,,,
11444,上海博物馆,钱载 丁香图轴,,,,清,,绘画,,,,
11445,上海博物馆,蓝瑛 山水图轴,,,,明,,绘画,,,,
11446,上海博物馆,闵贞 岁寒清供图轴,,,,清,,绘画,,,,
11447,上海博物馆,张彦 松下高士图轴,,,,明,,绘画,,,,
11448,上海博物馆,郭甸 秋树鸦栖图轴,,,,明,,绘画,,,,
11449,上海博物馆,屠倬 仿麓台山水图轴,,,,清,,绘画,,,,
11450,上海博物馆,蓝深 花信随潮图轴,,,,清,,绘画,,,,
11451,上海博物馆,萧云从 山居临池图轴,,,,清,,绘画,,,,
11452,上海博物馆,钱大昕等 当湖书院劝捐膏火诗册,,,,清,,书法,,,,
11453,上海博物馆,顺治十四年诰封卷,,,,清,,书法,,,,
11454,上海博物馆,方亨咸 五苗图轴,,,,清,,绘画,,,,
11455,上海博物馆,王翚 仿大痴富春夏山图轴,,,,清,,绘画,,,,
11456,上海博物馆,陈淳 墨花图卷,,,,明,,绘画,,,,
11457,上海博物馆,李方膺 花卉屏之四,,,,清,,绘画,,,,
11458,上海博物馆,李方膺 花卉屏之三,,,,清,,绘画,,,,
11459,上海博物馆,李方膺 花卉屏之二,,,,清,,绘画,,,,
11460,上海博物馆,李方膺 花卉屏之一,,,,清,,绘画,,,,
11461,上海博物馆,袁尚统等 吴中十四家画卷,,,,明,,绘画,,,,
11462,上海博物馆,陈淳 花卉册,,,,明,,绘画,,,,
11463,上海博物馆,佚名 徐枋肖像图轴,,,,清,,绘画,,,,
11464,上海博物馆,谢彬 渔家图轴,,,,清,,绘画,,,,
11465,上海博物馆,王中立 芭蕉竹石图轴,,,,明,,绘画,,,,
11466,上海博物馆,韩道亨 行书诗轴,,,,明,,绘画,,,,
11467,上海博物馆,齐白石 老人像轴,,,,近现代,,绘画,,,,
11468,上海博物馆,徐悲鸿 柳雀图轴,,,,近现代,,绘画,,,,
11469,上海博物馆,朱耷 山村图轴,,,,清,,绘画,,,,
11470,上海博物馆,朱耷 仿董北苑笔意轴,,,,清,,绘画,,,,
11471,上海博物馆,朱耷 鹭鸶图轴,,,,清,,绘画,,,,
11472,上海博物馆,朱耷 荷花图轴,,,,清,,绘画,,,,
11473,上海博物馆,朱耷 柳禽图轴,,,,清,,绘画,,,,
11474,上海博物馆,朱耷 鸭图轴,,,,清,,绘画,,,,
11475,上海博物馆,朱耷 松鹤图轴,,,,清,,绘画,,,,
11476,上海博物馆,朱耷 蕉石图轴,,,,清,,绘画,,,,
11477,上海博物馆,石涛 探梅联句图轴,,,,清,,绘画,,,,
11478,上海博物馆,石涛 野步诗意图轴,,,,清,,绘画,,,,
11479,上海博物馆,石涛 松坡梅石图轴,,,,清,,绘画,,,,
11480,上海博物馆,石涛 华山图轴,,,,清,,绘画,,,,
11481,上海博物馆,石涛 杂画册,,,,清,,绘画,,,,
11482,上海博物馆,石涛 南朝胜景图册,,,,清,,绘画,,,,
11483,上海博物馆,归庄 草书诗轴,,,,明,,书法,,,,
11484,上海博物馆,查士标 枯木竹石图卷,,,,清,,绘画,,,,
11485,上海博物馆,唐寅 水碓图轴,,,,明,,绘画,,,,
11486,上海博物馆,陆? 寒林古寺图页,,,,清,,绘画,,,,
11487,上海博物馆,樊圻 临流图页,,,,清,,绘画,,,,
11488,上海博物馆,龚贤 枯木寒泉图页,,,,清,,绘画,,,,
11489,上海博物馆,任薰 人物散页,,,,清,,绘画,,,,
11490,上海博物馆,任淇 花卉散页,,,,清,,绘画,,,,
11491,上海博物馆,华喦 花鸟图册,,,,清,,绘画,,,,
11492,上海博物馆,陈淳 墨笔花卉册,,,,明,,绘画,,,,
11493,上海博物馆,沈周 行书七律诗页,,,,明,,书法,,,,
11494,上海博物馆,王穀祥 篆书词林琼藻引首页,,,,明,,绘画,,,,
11495,上海博物馆,鲜于伯仁 兰竹散页,,,,明,,绘画,,,,
11496,上海博物馆,吴伟业 行书横云山诗页,,,,清,,书法,,,,
11497,上海博物馆,吴俊等 山水花卉扇页集册,,,,清,,绘画,,,,
11498,上海博物馆,王铎 山水成扇,,,,清,,绘画,,,,
11499,上海博物馆,项圣谟 山水成扇,,,,明,,绘画,,,,
11500,上海博物馆,张宏 山水成扇,,,,明,,绘画,,,,
11501,上海博物馆,董诰 梅花图成扇,,,,清,,绘画,,,,
11502,上海博物馆,文徵明 洞庭东山图卷,,,,明,,绘画,,,,
11503,上海博物馆,莫是龙 仿子久山水并题图卷,,,,明,,绘画,,,,
11504,上海博物馆,唐寅、仇英 云槎像合卷,,,,明,,绘画,,,,
11505,上海博物馆,唐寅、文徵明 赤壁赋书画合卷,,,,明,,绘画,,,,
11506,上海博物馆,仇英 秋江独钓图卷,,,,明,,绘画,,,,
11507,上海博物馆,钱选 四明桃源图卷,,,,元,,绘画,,,,
11508,上海博物馆,萧云从 涧谷幽深图卷,,,,清,,绘画,,,,
11509,上海博物馆,佚名 摹冷谦蓬莱仙奕图卷,,,,明,,绘画,,,,
11510,上海博物馆,仇英 蓬莱仙奕图卷,,,,明,,绘画,,,,
11511,上海博物馆,戴进 清江捕鱼图卷,,,,明,,绘画,,,,
11512,上海博物馆,文嘉 山静日长图卷,,,,明,,绘画,,,,
11513,上海博物馆,仇英、文徵明 白描九歌图书画合卷,,,,明,,绘画,,,,
11514,上海博物馆,高翔 疏雨明灯夜话图卷,,,,清,,绘画,,,,
11515,上海博物馆,陈栝 墨梅图卷,,,,明,,绘画,,,,
11516,上海博物馆,文徵明 人日诗图卷,,,,明,,绘画,,,,
11517,上海博物馆,正德元年王朝用夫妇诰命卷,,,,明,,书法,,,,
11518,上海博物馆,陈焕 溪山古寺图卷,,,,明,,绘画,,,,
11519,上海博物馆,周臣 归帆图卷,,,,明,,绘画,,,,
11520,上海博物馆,文徵明　茅亭客话图卷,,,,明,,绘画,,,,
11521,上海博物馆,沈周 湖山春晓图卷,,,,明,,绘画,,,,
11522,上海博物馆,沈周 奚川八景图卷,,,,明,,绘画,,,,
11523,上海博物馆,黄道周 荷蟹图卷,,,,明,,绘画,,,,
11524,上海博物馆,高其佩 墨竹图卷,,,,清,,绘画,,,,
11525,上海博物馆,温日观 葡萄图卷,,,,元,,绘画,,,,
11526,上海博物馆,唐寅 策杖图卷,,,,明,,绘画,,,,
11527,上海博物馆,沈士充 峰泖图卷,,,,明,,绘画,,,,
11528,上海博物馆,佚名 江山秋色图卷,,,,明,,绘画,,,,
11529,上海博物馆,张瑞图 行书秋夜诗卷,,,,明,,书法,,,,
11530,上海博物馆,归昌世 竹石四段卷,,,,明,,绘画,,,,
11531,上海博物馆,钱穀 关山积雪图卷,,,,明,,绘画,,,,
11532,上海博物馆,李鱓 山水图卷,,,,清,,绘画,,,,
11533,上海博物馆,王翚 结茅图卷,,,,清,,绘画,,,,
11534,上海博物馆,沈周 五真园亭图卷,,,,明,,绘画,,,,
11535,上海博物馆,袁文可 江阴君山雪霁图卷,,,,明,,绘画,,,,
11536,上海博物馆,徐渭 杂花图卷,,,,明,,绘画,,,,
11537,上海博物馆,王铎 行书诗卷,,,,清,,书法,,,,
11538,上海博物馆,王好文 小圃春晴图卷,,,,元,,绘画,,,,
11539,上海博物馆,万寿祺 行书诗卷,,,,明,,书法,,,,
11540,上海博物馆,唐寅 永夏茅堂图卷,,,,明,,绘画,,,,
11541,上海博物馆,康崐 九鲤湖图卷,,,,清,,绘画,,,,
11542,上海博物馆,乔一琦 行书祭叔文稿卷,,,,明,,书法,,,,
11543,上海博物馆,李方膺 梅花图卷,,,,清,,绘画,,,,
11544,上海博物馆,王宠 行书湖上八咏卷,,,,明,,书法,,,,
11545,上海博物馆,倪谦 楷书褒旌堂记卷,,,,明,,书法,,,,
11546,上海博物馆,文徵明 石湖闲泛图卷,,,,明,,绘画,,,,
11547,上海博物馆,张翀 杂画卷,,,,明,,绘画,,,,
11548,上海博物馆,沈颢 仿沈周山水图卷,,,,明,,绘画,,,,
11549,上海博物馆,文徵明 行书虎丘诗卷,,,,明,,书法,,,,
11550,上海博物馆,方士庶 临赵氏三世人马图卷,,,,清,,绘画,,,,
11551,上海博物馆,丰坊 草书临二王帖卷,,,,明,,书法,,,,
11552,上海博物馆,杨明时 兰亭修稧图卷,,,,明,,绘画,,,,
11553,上海博物馆,孙克弘 墨花图卷,,,,明,,绘画,,,,
11554,上海博物馆,沈周 雪景山水图卷,,,,明,,绘画,,,,
11555,上海博物馆,萧云从 江山胜览图卷,,,,清,,绘画,,,,
11556,上海博物馆,徐源 行书自诗卷,,,,明,,书法,,,,
11557,上海博物馆,蒋廷锡 晚香图卷,,,,清,,绘画,,,,
11558,上海博物馆,徐霖 行书惜知赋卷,,,,明,,书法,,,,
11559,上海博物馆,文徵明 毛园清集图卷,,,,明,,绘画,,,,
11560,上海博物馆,文嘉 仿米友仁云山图卷,,,,明,,绘画,,,,
11561,上海博物馆,罗聘 得石图卷,,,,清,,绘画,,,,
11562,上海博物馆,温徽 墨竹图轴,,,,明,,绘画,,,,
11563,上海博物馆,陈洪绶 茹芝图轴,,,,明,,绘画,,,,
11564,上海博物馆,张宏 临流濯足图轴,,,,明,,绘画,,,,
11565,上海博物馆,方薰 蜀山行旅图轴,,,,清,,绘画,,,,
11566,上海博物馆,华嵒 凤凰梧桐图轴,,,,清,,绘画,,,,
11567,上海博物馆,董其昌 仿董源山水图轴,,,,明,,绘画,,,,
11568,上海博物馆,华嵒 红榴双鹊图轴,,,,清,,绘画,,,,
11569,上海博物馆,李鱓 蕉菊图轴,,,,清,,绘画,,,,
11570,上海博物馆,黄慎 携琴访友图轴,,,,清,,绘画,,,,
11571,上海博物馆,李鱓 牡丹竹石图轴,,,,清,,绘画,,,,
11572,上海博物馆,罗聘 孤山老梅图轴,,,,清,,绘画,,,,
11573,上海博物馆,黄慎 东坡玩砚图轴,,,,清,,绘画,,,,
11574,上海博物馆,沈周 溪谷秋深图轴,,,,明,,绘画,,,,
11575,上海博物馆,佚名 溪桥扫雪图轴,,,,明,,绘画,,,,
11576,上海博物馆,佚名 雪山访友图轴,,,,明,,绘画,,,,
11577,上海博物馆,吕焕成 踏雪寻梅图轴,,,,清,,绘画,,,,
11578,上海博物馆,佚名 牧羊图轴,,,,明,,绘画,,,,
11579,上海博物馆,佚名 溪山闲眺图轴,,,,明,,绘画,,,,
11580,上海博物馆,余省 花鸟草虫图册,,,,清,,绘画,,,,
11581,上海博物馆,罗聘 杂画册,,,,清,,绘画,,,,
11582,上海博物馆,陈淳 花果图册,,,,明,,绘画,,,,
11583,上海博物馆,文徵明 四体千字文册,,,,明,,书法,,,,
11584,上海博物馆,恽寿平 行书临赵孟頫琴谱册,,,,清,,书法,,,,
11585,上海博物馆,赵孟頫 行书秋兴赋册,,,,元,,书法,,,,
11586,上海博物馆,董其昌 山水图册,,,,明,,绘画,,,,
11587,上海博物馆,文徵明 兰竹图卷,,,,明,,绘画,,,,
11588,上海博物馆,陈继儒等 行书古华严庵记册,,,,明,,书法,,,,
11589,上海博物馆,朱朴 平林空亭图页,,,,明,,绘画,,,,
11590,上海博物馆,傅山 行书诗笺,,,,清,,书法,,,,
11591,上海博物馆,徐渭 行书诗册,,,,明,,书法,,,,
11592,上海博物馆,王犀登 行书诗册,,,,明,,书法,,,,
11593,上海博物馆,吴宽 楷书朱夏墓表册,,,,明,,书法,,,,
11594,上海博物馆,佚名 唤渡图散页,,,,元,,绘画,,,,
11595,上海博物馆,佚名 溪山访友图散页,,,,元,,绘画,,,,
11596,上海博物馆,雪山行旅图散页,,,,元,,绘画,,,,
11597,上海博物馆,佚名 吹箫引凰图散叶,,,,明,,绘画,,,,
11598,上海博物馆,赵孟頫 诗画散页,,,,元,,绘画,,,,
11599,上海博物馆,莫是龙 疏林散鹤图轴,,,,明,,绘画,,,,
11600,上海博物馆,萧云从 三清图卷,,,,清,,绘画,,,,
11601,上海博物馆,倪瓒 怪石丛篁图轴,,,,元,,绘画,,,,
11602,上海博物馆,杨文骢 山水轴,,,,明,,绘画,,,,
11603,上海博物馆,董其昌 山市晴岚图轴,,,,明,,绘画,,,,
11604,上海博物馆,陈洪绶 罗汉像轴,,,,明,,绘画,,,,
11605,上海博物馆,蓝瑛 听秋图轴,,,,明,,绘画,,,,
11606,上海博物馆,王宠 草书诗卷,,,,明,,书法,,,,
11607,上海博物馆,陈洪绶 白描观音像轴,,,,明,,绘画,,,,
11608,上海博物馆,李绍箕 墨竹图轴,,,,明,,绘画,,,,
11609,上海博物馆,程嘉燧 寒山图轴,,,,明,,绘画,,,,
11610,上海博物馆,唐寅 云山图轴,,,,明,,绘画,,,,
11611,上海博物馆,陈洪绶 策杖图轴,,,,明,,绘画,,,,
11612,上海博物馆,黄慎 芦塘双鸭图轴,,,,清,,绘画,,,,
11613,上海博物馆,董其昌 仿高房山云山图轴,,,,明,,绘画,,,,
11614,上海博物馆,吴伟业 山水轴,,,,清,,绘画,,,,
11615,上海博物馆,董其昌 山川出云图轴,,,,明,,绘画,,,,
11616,上海博物馆,李流芳 山水轴,,,,明,,绘画,,,,
11617,上海博物馆,董其昌 鹤林春社图轴,,,,明,,绘画,,,,
11618,上海博物馆,佚名 花鸟散页,,,,明,,绘画,,,,
11619,上海博物馆,董其昌 溪亭秋霁图轴,,,,明,,绘画,,,,
11620,上海博物馆,金农 冷香图轴,,,,清,,绘画,,,,
11621,上海博物馆,董其昌 西山欲雨图轴,,,,明,,绘画,,,,
11622,上海博物馆,沈铨 花卉鸟兽屏,,,,清,,绘画,,,,
11623,上海博物馆,顾仲清 徐令罗 浮蝶合卷,,,,清,,绘画,,,,
11624,上海博物馆,蓝瑛 清听图轴,,,,明,,绘画,,,,
11625,上海博物馆,王原祁 山水卷,,,,清,,绘画,,,,
11626,上海博物馆,佚名 供养菩萨像轴,,,,宋,,绘画,,,,
11627,上海博物馆,佚名 天王像轴,,,,宋,,绘画,,,,
11628,上海博物馆,程邃 山水册,,,,清,,绘画,,,,
11629,上海博物馆,郑淮 山水册,,,,清,,绘画,,,,
11630,上海博物馆,程正揆 山水册,,,,清,,绘画,,,,
11631,上海博物馆,郑旼 西乐纪游图册,,,,清,,绘画,,,,
11632,上海博物馆,高其佩 山水册,,,,清,,绘画,,,,
11633,上海博物馆,王武等 书画集册,,,,清,,绘画,,,,
11634,上海博物馆,任熊 杂画册,,,,清,,绘画,,,,
11635,上海博物馆,杨晋 杂画册,,,,清,,绘画,,,,
11636,上海博物馆,蔡嘉 杂画册,,,,清,,绘画,,,,
11637,上海博物馆,石庞 杂画册,,,,清,,绘画,,,,
11638,上海博物馆,张开福等 杂画集册,,,,清,,绘画,,,,
11639,上海博物馆,佚名 杂画集册,,,,清,,绘画,,,,
11640,上海博物馆,佚名 风雨归舟图纨扇页,,,,宋,,绘画,,,,
11641,上海博物馆,佚名 雪霁图纨扇页,,,,宋,,绘画,,,,
11642,上海博物馆,佚名 水庄归棹图页,,,,宋,,绘画,,,,
11643,上海博物馆,佚名 连舟举纲图纨扇页,,,,宋,,绘画,,,,
11644,上海博物馆,何焯 行书七言联,,,,明,,书法,,,,
11645,上海博物馆,夏昶 墨竹轴,,,,明,,绘画,,,,
11646,上海博物馆,沈颢 寒林读书图轴,,,,明,,绘画,,,,
11647,上海博物馆,文嘉 翠微石梁图轴,,,,明,,绘画,,,,
11648,上海博物馆,夏芷 观瀑图轴,,,,明,,绘画,,,,
11649,上海博物馆,徐贲 秋林草亭图轴,,,,明,,绘画,,,,
11650,上海博物馆,凌必正 碧桃春鸟图轴,,,,明,,绘画,,,,
11651,上海博物馆,邵弥 墨竹图轴,,,,明,,绘画,,,,
11652,上海博物馆,佚名 水殿秋深图轴,,,,清,,绘画,,,,
11653,上海博物馆,归昌世 竹石轴,,,,明,,绘画,,,,
11654,上海博物馆,倪元璐 松石轴,,,,明,,绘画,,,,
11655,上海博物馆,刘荣嗣 行书诗轴,,,,明,,书法,,,,
11656,上海博物馆,张宏 石径飞泉图轴,,,,明,,绘画,,,,
11657,上海博物馆,王问 行书诗页,,,,明,,绘画,,,,
11658,上海博物馆,宋旭 古柏凌霄图轴,,,,明,,绘画,,,,
11659,上海博物馆,文徵明 江阴夜游图轴,,,,明,,绘画,,,,
11660,上海博物馆,文徵明 山堂访幽图轴,,,,明,,绘画,,,,
11661,上海博物馆,文徵明 玉兰图轴,,,,明,,绘画,,,,
11662,上海博物馆,文徵明 松泉水阁图轴,,,,明,,绘画,,,,
11663,上海博物馆,王綦 秋林远眺图轴,,,,明,,绘画,,,,
11664,上海博物馆,明常 释迦像轴,,,,明,,绘画,,,,
11665,上海博物馆,盛茂颎 寒山万木图轴,,,,明,,绘画,,,,
11666,上海博物馆,盛茂烨 艺菊图轴,,,,明,,绘画,,,,
11667,上海博物馆,齐白石 花果草虫图屏之四,,,,近现代,,绘画,,,,
11668,上海博物馆,齐白石 花果草虫图屏之三,,,,近现代,,绘画,,,,
11669,上海博物馆,齐白石 花果草虫图屏之二,,,,近现代,,绘画,,,,
11670,上海博物馆,齐白石 花果草虫图屏之一,,,,近现代,,绘画,,,,
11671,上海博物馆,程璋 紫藤翠鸟图轴,,,,近现代,,绘画,,,,
11672,上海博物馆,潘思牧 摹张渥画诚甫像轴,,,,清,,绘画,,,,
11673,上海博物馆,文氏一门书画名册,,,,明,,绘画,,,,
11674,上海博物馆,齐白石 樱桃图轴,,,,近现代,,绘画,,,,
11675,上海博物馆,吴昌硕 飞瀑图轴,,,,清,,绘画,,,,
11676,上海博物馆,吴昌硕 墨梅图轴,,,,清,,绘画,,,,
11677,上海博物馆,郑旼 疏林小亭图轴,,,,清,,绘画,,,,
11678,上海博物馆,王翚 临各家山水册,,,,清,,绘画,,,,
11679,上海博物馆,沈宗敬 山水册,,,,清,,绘画,,,,
11680,上海博物馆,钱维乔 水阁回栏图轴,,,,清,,绘画,,,,
11681,上海博物馆,戴熙 峻岭飞泉图轴,,,,清,,绘画,,,,
11682,上海博物馆,戴熙 仿云林山水轴,,,,清,,绘画,,,,
11683,上海博物馆,高简 水村图轴,,,,清,,绘画,,,,
11684,上海博物馆,钱杜 梅花册,,,,清,,绘画,,,,
11685,上海博物馆,蔡嘉 拈花仕女图轴,,,,清,,绘画,,,,
11686,上海博物馆,顾见龙 竹雀图轴,,,,清,,绘画,,,,
11687,上海博物馆,倪瓒 竹枝图轴,,,,元,,绘画,,,,
11688,上海博物馆,钱载 兰石图轴,,,,清,,绘画,,,,
11689,上海博物馆,高凤翰 山游图轴,,,,清,,绘画,,,,
11690,上海博物馆,邹一桂 萱石图轴,,,,清,,绘画,,,,
11691,上海博物馆,杨叔谦 无量寿佛像轴,,,,元,,绘画,,,,
11692,上海博物馆,陈率祖 鱼藻图轴,,,,清,,绘画,,,,
11693,上海博物馆,蔡器 紫薇山鹊图轴,,,,清,,绘画,,,,
11694,上海博物馆,吴昌硕 菊花轴,,,,清,,绘画,,,,
11695,上海博物馆,卢象昇 行书诗轴,,,,明,,书法,,,,
11696,上海博物馆,潘思牧 鹤林烟雨图轴,,,,清,,绘画,,,,
11697,上海博物馆,张若霭 罂粟图轴,,,,清,,绘画,,,,
11698,上海博物馆,程邃 山水轴,,,,清,,绘画,,,,
11699,上海博物馆,潘恭寿 临唐寅山水轴,,,,清,,绘画,,,,
11700,上海博物馆,刘彦冲 雪景山水轴,,,,清,,绘画,,,,
11701,上海博物馆,徐渭 草书诗轴,,,,明,,书法,,,,
11702,上海博物馆,齐白石 牡丹白头图轴,,,,近现代,,绘画,,,,
11703,上海博物馆,莫是龙 行书五律诗轴,,,,明,,书法,,,,
11704,上海博物馆,王宠 行书轴,,,,明,,书法,,,,
11705,上海博物馆,刘珏 草书诗轴,,,,明,,书法,,,,
11706,上海博物馆,萧晨 采芝图轴,,,,清,,绘画,,,,
11707,上海博物馆,张赐宁 兰桂图轴,,,,清,,绘画,,,,
11708,上海博物馆,戴本孝 观瀑图轴,,,,清,,绘画,,,,
11709,上海博物馆,徐悲鸿 柳鱼图轴,,,,近现代,,绘画,,,,
11710,上海博物馆,齐白石 向日葵图轴,,,,近现代,,绘画,,,,
11711,上海博物馆,陈衡恪 鸮鸟图轴,,,,近现代,,绘画,,,,
11712,上海博物馆,吴昌硕 梅花图轴,,,,清,,绘画,,,,
11713,上海博物馆,吴昌硕 牡丹水仙图轴,,,,清,,绘画,,,,
11714,上海博物馆,吴昌硕 天竺图轴,,,,清,,绘画,,,,
11715,上海博物馆,齐白石 雁来红图轴,,,,近现代,,绘画,,,,
11716,上海博物馆,齐白石 小园秋色图轴,,,,近现代,,绘画,,,,
11717,上海博物馆,任薰 人物轴,,,,清,,绘画,,,,
11718,上海博物馆,蔡嘉 秋亭对话图轴,,,,清,,绘画,,,,
11719,上海博物馆,高简 山水轴,,,,清,,绘画,,,,
11720,上海博物馆,王翚 海门图轴,,,,清,,绘画,,,,
11721,上海博物馆,罗聘 壶蝶会图轴,,,,清,,绘画,,,,
11722,上海博物馆,王宸 万石山踏青图轴,,,,清,,绘画,,,,
11723,上海博物馆,王原祁 仿大痴山水轴,,,,清,,绘画,,,,
11724,上海博物馆,罗聘 鹤石图轴,,,,清,,绘画,,,,
11725,上海博物馆,方士庶 红树秋深图轴,,,,清,,绘画,,,,
11726,上海博物馆,汪士慎 萱花图轴,,,,清,,绘画,,,,
11727,上海博物馆,王玖 松鹤图轴,,,,清,,绘画,,,,
11728,上海博物馆,李世倬 采芝图轴,,,,清,,绘画,,,,
11729,上海博物馆,王时敏 重山云树图轴,,,,清,,绘画,,,,
11730,上海博物馆,沈可培 牡丹图轴,,,,清,,绘画,,,,
11731,上海博物馆,王翚 草堂来客图轴,,,,清,,绘画,,,,
11732,上海博物馆,恽寿平 万横香雪图轴,,,,清,,绘画,,,,
11733,上海博物馆,文点 秋林过雨图轴,,,,清,,绘画,,,,
11734,上海博物馆,恽寿平 钓艇图轴,,,,清,,绘画,,,,
11735,上海博物馆,王昱 松窗读书图轴,,,,清,,绘画,,,,
11736,上海博物馆,丘园 仿王蒙山水轴,,,,清,,绘画,,,,
